Marque,Modèle,Année,Kilométrage,Carburant,Boîte_vitesse,Puissance_fiscale,Nombre_portes,Etat_generale,Prix
Citroen,C4,2013.0,224 000 km,Essence,Manuelle,5,5.0,Occasion,30500
Renault,Megane,2003.0,219 000 km,Diesel,Manuelle,5,5.0,Occasion,19000
Volkswagen,Polo,2007.0,277 000 km,Essence,Manuelle,4,5.0,Occasion,22500
Dacia,DOKKER,2014.0,253 000 km,Diesel,Manuelle,6,3.0,Occasion,26900
Volkswagen,Polo,2007.0,278 000 km,Essence,Manuelle,4,5.0,Occasion,22500
Kia,CERATO,2010.0,180 000 km,Essence,Manuelle,5,5.0,Occasion,29000
Suzuki,Celerio,2023.0,30 000 km,Essence,Manuelle,4,5.0,Occasion,39000
Bmw,116,2013.0,170 000 km,Essence,Automatique,7,5.0,Occasion,42000
Mercedes,Classe C,2004.0,230 km,Essence,Manuelle,12,5.0,Occasion,19000
Mercedes,200,2010.0,230 000 km,Essence,Automatique,11,5.0,Occasion,0
Opel,Corsa,1982.0,210 km,Essence,Manuelle,4,5.0,Occasion,3100
Opel,Zafira,2013.0,127 560 km,Diesel,Manuelle,9,5.0,Occasion,30000
Fiat,500,2020.0,1 km,Diesel,Manuelle,6,3.0,Occasion,0
Kia,RIO,2014.0,256 000 km,Essence,Manuelle,5,5.0,Occasion,36000
Citroen,C4,2014.0,200 000 km,Essence,Manuelle,6,5.0,Occasion,25000
Peugeot,207,2010.0,165 000 km,Essence,Manuelle,6,5.0,Occasion,24000
Peugeot,2008,2021.0,81 000 km,Essence,Manuelle,7,5.0,Occasion,1000
Mahindra,KUV 100,2021.0,76 km,Essence,Manuelle,5,5.0,Occasion,31
Peugeot,106,1999.0,330 000 km,Essence,Manuelle,4,5.0,Occasion,13
Fiat,FREEMONT,2012.0,228 000 km,Diesel,Manuelle,8,5.0,Occasion,33000
Peugeot,208,2022.0,29 000 km,Essence,Manuelle,4,5.0,Occasion,45000
Ford,KUGA,2017.0,125 000 km,Essence,Automatique,11,5.0,Occasion,72
Volkswagen,Golf,2017.0,92 000 km,Essence,Manuelle,6,5.0,Occasion,72000
Citroen,ZX,1997.0,376 000 km,Essence,Manuelle,5,5.0,Occasion,7900
Mercedes,Classe Cla,2015.0,170 000 km,Diesel,Manuelle,7,5.0,Occasion,78000
Kia,RIO,2013.0,135 km,Essence,Manuelle,5,5.0,Occasion,34500
MG,MG RX8,2022.0,60 000 km,Essence,Automatique,9,5.0,Occasion,750000
Volkswagen,Polo,2010.0,178 000 km,Essence,Manuelle,4,5.0,Occasion,29000
Volkswagen,Tiguan,2015.0,71 000 km,Essence,Automatique,9,5.0,Occasion,72000
Nissan,Qashqai,2018.0,65 000 km,Essence,Automatique,6,5.0,Occasion,65000
Chery,Tiggo,2021.0,28 000 km,Essence,Automatique,6,5.0,Occasion,53000
Hyundai,AUTRE,2025.0,90 km,Essence,Automatique,7,5.0,Occasion,85000
Seat,Leon,2016.0,178 500 km,Essence,Manuelle,6,3.0,Occasion,41000
Peugeot,308,2011.0,76 000 km,Essence,Manuelle,6,5.0,Occasion,32500
Mitsubishi,Autres,2021.0,50 000 km,Essence,Manuelle,4,5.0,Occasion,34000
Peugeot,107,2011.0,270 km,Essence,Manuelle,4,5.0,Occasion,24000
Ford,FOCUS,2018.0,165 km,Essence,Manuelle,6,5.0,Occasion,43
Audi,A4,2017.0,188 500 km,Essence,Automatique,8,5.0,Occasion,67500
Citroen,C4,2007.0,420 000 km,Essence,Manuelle,7,5.0,Occasion,20
Peugeot,206,2006.0,230 000 km,Essence,Manuelle,5,3.0,Occasion,16000
Volkswagen,Golf,2016.0,146 000 km,Diesel,Manuelle,5,5.0,Occasion,57000
Seat,Ibiza,2023.0,19 000 km,Essence,Manuelle,6,5.0,Occasion,80000
Volkswagen,Golf 6,2010.0,298 000 km,Essence,Manuelle,7,5.0,Occasion,41000
Hyundai,AUTRE,2021.0,21 000 km,Essence,Automatique,7,5.0,Occasion,111111
Renault,Clio,2021.0,32 300 km,Essence,Manuelle,4,5.0,Occasion,45500
Kia,RIO,2021.0,150 000 km,Essence,Manuelle,5,5.0,Occasion,48000000
Bmw,316,2014.0,140 km,Essence,Automatique,7,5.0,Occasion,58
Peugeot,Autres,2013.0,237 km,Essence,Manuelle,5,5.0,Occasion,0
Citroen,C4,2014.0,140 000 km,Essence,Manuelle,6,5.0,Occasion,32000
Ford,FOCUS,2018.0,156 000 km,Essence,Automatique,7,5.0,Occasion,36500
Bmw,116,2016.0,164 000 km,Essence,Manuelle,6,5.0,Occasion,62000
Citroen,C3,2021.0,122 000 km,Diesel,Manuelle,5,5.0,Occasion,49500
Peugeot,508,2012.0,225 000 km,Essence,Automatique,7,5.0,Occasion,1
Audi,A4,2006.0,0 km,Diesel,Manuelle,9,5.0,Occasion,30000
Isuzu,AUTRE,2012.0,350 km,Diesel,Manuelle,17,3.0,Occasion,0
Fiat,PANDA,2012.0,180 km,Essence,Manuelle,4,5.0,Occasion,25500
Peugeot,208,2022.0,58 000 km,Essence,Manuelle,4,5.0,Occasion,37000
Hyundai,VELOSTER,2019.0,81 000 km,Essence,Automatique,10,3.0,Occasion,85
Opel,Mokka,2025.0,16 000 km,Essence,Automatique,7,5.0,Occasion,25000
Suzuki,Autres,2020.0,108 000 km,Essence,Automatique,6,5.0,Occasion,48000
Volkswagen,Polo,2011.0,210 km,Essence,Manuelle,4,5.0,Occasion,28199402
Peugeot,106,1996.0,0 km,Essence,Manuelle,4,5.0,Occasion,11
Nissan,Navara,2012.0,46 500 km,Diesel,Manuelle,10,5.0,Occasion,46500
Volkswagen,Caddy,2010.0,319 000 km,Diesel,Manuelle,8,3.0,Occasion,23500
Renault,Clio,2012.0,230 km,Diesel,Manuelle,6,3.0,Occasion,23
Mazda,CX-5,2018.0,118 000 km,Essence,Automatique,9,5.0,Occasion,89000
Volkswagen,Golf 7,2013.0,200 000 km,Diesel,Manuelle,5,5.0,Occasion,48000
Bmw,316,2014.0,171 000 km,Essence,Automatique,7,5.0,Occasion,55500
Mahindra,KUV 100,2020.0,60 000 km,Essence,Manuelle,5,5.0,Occasion,31
Peugeot,3008,2015.0,242 km,Diesel,Automatique,5,5.0,Occasion,0
Peugeot,3008,2021.0,145 000 km,Diesel,Manuelle,7,5.0,Occasion,79000
Toyota,C-HR,2022.0,40 000 km,Essence,Automatique,6,5.0,Occasion,87000
Kia,RIO,2020.0,124 km,Essence,Automatique,6,5.0,Occasion,56
Volkswagen,Passat,2013.0,200 000 km,Essence,Manuelle,9,5.0,Occasion,43000
Volkswagen,Polo,2007.0,278 000 km,Essence,Manuelle,4,5.0,Occasion,22000
Peugeot,308,2025.0,141 000 km,Essence,Manuelle,6,5.0,Occasion,28000
Seat,Leon,2002.0,3 003 000 km,Diesel,Manuelle,7,5.0,Occasion,20
Mercedes,Classe C,2015.0,199 000 km,Essence,Automatique,8,5.0,Occasion,70500
Citroen,C3 PICASSO,2010.0,296 000 km,Essence,Manuelle,6,5.0,Occasion,28500
Peugeot,208,2017.0,146 km,Essence,Manuelle,5,5.0,Occasion,26300
Mazda,BT 50,2018.0,127 000 km,Diesel,Manuelle,9,5.0,Occasion,60
Ford,FIESTA,2012.0,200 000 km,Essence,Manuelle,5,5.0,Occasion,25000
Ssangyong,Actyon,2011.0,250 000 km,Diesel,Manuelle,7,5.0,Occasion,32000
MG,MG 5,2024.0,30 000 km,Essence,Automatique,9,5.0,Occasion,68000
Peugeot,Autres,2019.0,220 000 km,Essence,Manuelle,5,5.0,Occasion,0
Mahindra,KUV 100,2020.0,80 000 km,Essence,Manuelle,5,5.0,Occasion,30000
Renault,Megane,2008.0,364 km,Diesel,Manuelle,6,5.0,Occasion,23
Volkswagen,Golf,2017.0,102 282 km,Essence,Manuelle,6,5.0,Occasion,75000
Toyota,Yaris,2005.0,348 000 km,Essence,Manuelle,4,5.0,Occasion,14500
MG,MG 5,2024.0,25 000 km,Essence,Automatique,7,5.0,Occasion,66000000
Kia,PICANTO,2018.0,126 000 km,Essence,Manuelle,4,5.0,Occasion,35000
Opel,Corsa,2016.0,146 000 km,Essence,Manuelle,5,5.0,Occasion,30000
Fiat,500,2012.0,200 000 km,Essence,Manuelle,5,5.0,Occasion,28
Peugeot,106,1997.0,372 893 km,Essence,Manuelle,5,5.0,Occasion,13000
Hyundai,TUCSON,2021.0,99 000 km,Hybride,Automatique,10,5.0,Occasion,110000
Kia,PICANTO,2022.0,74 000 km,Essence,Manuelle,4,5.0,Occasion,39500
Volvo,S80,2012.0,353 215 km,Diesel,Automatique,9,5.0,Occasion,37500
Ford,FOCUS,2006.0,275 000 km,Essence,Manuelle,6,5.0,Occasion,1
Volkswagen,Tiguan,2021.0,125 000 km,Essence,Automatique,8,5.0,Occasion,125000
Opel,Corsa,2022.0,120 km,Essence,Manuelle,5,5.0,Occasion,37
Opel,Astra,2009.0,112 000 km,Essence,Manuelle,5,5.0,Occasion,0
Volkswagen,Polo,2013.0,302 km,Essence,Manuelle,4,5.0,Occasion,19
Isuzu,AUTRE,2000.0,570 000 km,Diesel,Manuelle,10,3.0,Occasion,43000
Volkswagen,Golf 6,2009.0,235 000 km,Essence,Manuelle,5,3.0,Occasion,32000
Skoda,Autres,2024.0,51 000 km,Essence,Automatique,6,5.0,Occasion,72000
Hyundai,I10,2021.0,107 000 km,Essence,Manuelle,4,5.0,Occasion,37000
Seat,Ateca,2024.0,41 000 km,Essence,Automatique,8,5.0,Occasion,120000
Nissan,Qashqai,2016.0,290 000 km,Diesel,Manuelle,5,5.0,Occasion,51000
Dacia,SANDERO,2015.0,190 000 km,Essence,Manuelle,5,5.0,Occasion,36000
Peugeot,2008,2015.0,195 000 km,Essence,Manuelle,5,5.0,Occasion,39000
Peugeot,206,2003.0,200 000 km,Essence,Manuelle,4,5.0,Occasion,17800
Mahindra,KUV 100,2021.0,62 800 km,Essence,Manuelle,5,5.0,Occasion,26
Volkswagen,Tiguan,2017.0,88 500 km,Essence,Automatique,8,5.0,Occasion,99000
Mercedes,Classe A,2019.0,56 000 km,Essence,Automatique,8,5.0,Occasion,120000
Ssangyong,Actyon,2014.0,260 000 km,Diesel,Manuelle,7,5.0,Occasion,38500
Volkswagen,Transporter,2011.0,585 000 km,Diesel,Manuelle,8,3.0,Occasion,38000
Geely,MK-GL,2019.0,74 000 km,Essence,Manuelle,6,5.0,Occasion,30000
Kia,RIO,2015.0,117 000 km,Essence,Manuelle,5,5.0,Occasion,41000
Chevrolet,AVEO,2005.0,-1 km,Essence,Manuelle,5,5.0,Occasion,13
Chevrolet,AVEO,2005.0,200 km,Essence,Manuelle,5,5.0,Occasion,0
Citroen,JUMPER,2011.0,40 000 000 km,Diesel,Manuelle,7,3.0,Occasion,23000
Citroen,XSARA PICASSO,2005.0,263 000 000 km,Essence,Manuelle,7,5.0,Occasion,30000000
Toyota,RAV4,2014.0,170 000 km,Essence,Automatique,9,5.0,Occasion,67000
Hyundai,I10,2024.0,60 456 km,Essence,Manuelle,5,5.0,Occasion,48500
Kia,SPORTAGE,2019.0,100 km,Essence,Automatique,10,5.0,Occasion,125000
Volkswagen,Jetta,2016.0,135 km,Essence,Manuelle,7,5.0,Occasion,47
Peugeot,407,2009.0,400 000 km,Diesel,Manuelle,6,5.0,Occasion,23500
Volkswagen,Golf 6,2011.0,252 000 km,Essence,Manuelle,5,5.0,Occasion,0
Renault,Megane,2005.0,290 000 km,Diesel,Manuelle,7,5.0,Occasion,18000
Mahindra,KUV 100,2018.0,93 000 km,Essence,Manuelle,5,5.0,Occasion,24500
Chevrolet,AUTRE,2007.0,297 000 km,Essence,Manuelle,6,5.0,Occasion,18000
Peugeot,3008,2021.0,220 000 km,Essence,Automatique,7,5.0,Occasion,73000
Ford,FIESTA,1993.0,0 km,Essence,Manuelle,5,5.0,Occasion,9000
Peugeot,206,2001.0,250 km,Essence,Manuelle,5,5.0,Occasion,18
Mercedes,Classe E,2011.0,120 000 km,Diesel,Automatique,14,5.0,Occasion,79000
Bmw,316,2012.0,179 000 km,Essence,Automatique,7,5.0,Occasion,45000
Citroen,C3,2004.0,199 000 km,Essence,Manuelle,4,5.0,Occasion,22000
Peugeot,208,2017.0,113 000 km,Essence,Manuelle,5,5.0,Occasion,23500
Hyundai,I20,2015.0,230 000 km,Essence,Manuelle,4,5.0,Occasion,32500
Ford,FOCUS,2006.0,290 km,Essence,Manuelle,6,5.0,Occasion,18500
MG,MG RX8,2020.0,80 000 km,Essence,Manuelle,7,5.0,Occasion,56000
